Date,Open,High,Low,Close,Adj Close,Volume,company_name
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,41.06812286376953,98507200,APPLE
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.19102478027344,75891200,APPLE
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.45610046386719,104457600,APPLE
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.22233963012695,68998800,APPLE
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.68263244628906,75652800,APPLE
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,41.986263275146484,87493600,APPLE
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.01036071777344,68280800,APPLE
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.14049530029297,111341600,APPLE
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.72600173950195,112861600,APPLE
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.16459655761719,103544800,APPLE
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.37666702270508,109744800,APPLE
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.29954528808594,78949600,APPLE
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.05614471435547,83241600,APPLE
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.569366455078125,99185600,APPLE
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.66816711425781,95997600,APPLE
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.11165237426758,128044000,APPLE
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.59602355957031,129870400,APPLE
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.78881072998047,124130000,APPLE
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.27558898925781,94318000,APPLE
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.85153579711914,156171600,APPLE
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.30941390991211,104879200,APPLE
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.95033645629883,126585600,APPLE
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.3431396484375,124140800,APPLE
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.01314926147461,204136800,APPLE
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.039581298828125,169630800,APPLE
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,45.48291015625,175381200,APPLE
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.01299285888672,199202000,APPLE
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,45.4178466796875,119393600,APPLE
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,45.47808837890625,83121600,APPLE
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.774497985839844,94256000,APPLE
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.08536148071289,111448000,APPLE
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.75529861450195,91062800,APPLE
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,47.0758056640625,93087200,APPLE
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.15773391723633,76457200,APPLE
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,47.47341537475586,74106400,APPLE
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.220455169677734,103526800,APPLE
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.07587432861328,143072800,APPLE
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.34577178955078,86781200,APPLE
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.94333267211914,83603200,APPLE
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,47.92405319213867,111042800,APPLE
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,48.010807037353516,70146400,APPLE
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,48.01563262939453,102785600,APPLE
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.95064163208008,115627200,APPLE
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.12656021118164,96783200,APPLE
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.28800964355469,77758000,APPLE
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,49.99892044067383,93292000,APPLE
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.92179870605469,70162400,APPLE
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,49.46875,74172800,APPLE
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.23258972167969,74596400,APPLE
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.30729675292969,88818800,APPLE
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.35782241821289,186139600,APPLE
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.73149108886719,259309200,APPLE
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,50.40134811401367,127985200,APPLE
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,51.02790069580078,83569600,APPLE
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.23988723754883,129772400,APPLE
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.885562896728516,155054800,APPLE
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,48.89521026611328,105358000,APPLE
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.369869232177734,139634400,APPLE
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.69978332519531,164834800,APPLE
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.92749786376953,229722400,APPLE
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.63871765136719,146118800,APPLE
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.185420989990234,106178800,APPLE
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.98222732543945,132125600,APPLE
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.7209587097168,131516400,APPLE
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,44.29127883911133,154449200,APPLE
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.140377044677734,113459200,APPLE
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.21628189086914,118994400,APPLE
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,43.461517333984375,146118800,APPLE
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.29460525512695,94858800,APPLE
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.11558532714844,111792800,APPLE
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.90996551513672,113924800,APPLE
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.13252639770508,84873600,APPLE
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,42.351158142089844,108174400,APPLE
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.922977447509766,161584400,APPLE
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,43.45668411254883,123872000,APPLE
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.15821838378906,119093600,APPLE
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.80653762817383,90105200,APPLE
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,45.99916076660156,122737600,APPLE
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.586997985839844,104883600,APPLE
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.126461029052734,107731600,APPLE
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.97647476196289,73012800,APPLE
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,46.966800689697266,86698400,APPLE
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.625701904296875,75046000,APPLE
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.903900146484375,58676400,APPLE
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,48.00700759887695,106204000,APPLE
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.8667106628418,84496800,APPLE
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,48.25133514404297,86056000,APPLE
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.08684158325195,191202400,APPLE
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.038455963134766,72881600,APPLE
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,47.3103141784668,84281200,APPLE
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,48.333587646484375,104270000,APPLE
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,48.31907272338867,83598800,APPLE
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.87879180908203,124442400,APPLE
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.756935119628906,109012000,APPLE
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,49.04237747192383,67740800,APPLE
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,49.44879150390625,45448000,APPLE
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,49.40524673461914,69062000,APPLE
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,48.38680648803711,101354400,APPLE
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.681941986083984,82312000,APPLE
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.1633415222168,71588400,APPLE
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.80531311035156,80767200,APPLE
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.180267333984375,70380800,APPLE
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.64232635498047,67789600,APPLE
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,49.4705696105957,67467200,APPLE
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.1923713684082,56430000,APPLE
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.75118637084961,74162400,APPLE
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,49.008514404296875,83717200,APPLE
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.128562927246094,89111600,APPLE
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,50.520450592041016,73420800,APPLE
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,50.47931671142578,59966400,APPLE
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.08017349243164,55638400,APPLE
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.25434875488281,70475600,APPLE
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.72365188598633,86693600,APPLE
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,50.50593566894531,135742800,APPLE
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,51.53647232055664,277125600,APPLE
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,50.421268463134766,216071600,APPLE
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.354454040527344,163448400,APPLE
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.770851135253906,209572000,APPLE
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.65623092651367,143299200,APPLE
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.14973068237305,133457600,APPLE
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.21171951293945,108038000,APPLE
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,48.80618667602539,98478800,APPLE
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.68235778808594,89927600,APPLE
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.74396896362305,188874000,APPLE
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,49.23357391357422,146189600,APPLE
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,48.988311767578125,108909600,APPLE
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.14418029785156,110481600,APPLE
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,51.07907485961914,97654400,APPLE
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.081504821777344,107537200,APPLE
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,51.63515090942383,86141600,APPLE
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,51.59144973754883,89014800,APPLE
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,49.20685958862305,187272000,APPLE
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.141761779785156,104174400,APPLE
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,49.57596969604492,103493200,APPLE
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,49.908634185791016,63755200,APPLE
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.252498626708984,50.7536735534668,83962000,APPLE
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,50.6881217956543,84573600,APPLE
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,49.94991683959961,80092000,APPLE
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,50.797393798828125,76752400,APPLE
2019-09-05,53.0,53.49250030517578,52.877498626708984,53.31999969482422,51.79056167602539,95654800,APPLE
2019-09-06,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,51.78570556640625,77449200,APPLE
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,52.006683349609375,109237600,APPLE
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,52.621028900146484,127111600,APPLE
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,54.294124603271484,177158400,APPLE
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,54.1727180480957,128906800,APPLE
2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,53.11884307861328,159053200,APPLE
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,53.39809036254883,84632400,APPLE
2019-09-17,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,53.59235763549805,73274800,APPLE
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.09501266479492,101360000,APPLE
2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,53.655487060546875,88242400,APPLE
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,52.871150970458984,221652400,APPLE
2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,53.111549377441406,76662000,APPLE
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,52.85901641845703,124763200,APPLE
2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,53.67249298095703,87613600,APPLE
2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,53.395660400390625,75334000,APPLE
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.135841369628906,101408000,APPLE
2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,54.38640213012695,103909600,APPLE
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,54.53696060180664,139223200,APPLE
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,53.16983413696289,138449200,APPLE
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,53.62149429321289,114426000,APPLE
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,55.124603271484375,138478800,APPLE
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,55.136756896972656,122306000,APPLE
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,54.49081802368164,111820000,APPLE
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,55.129459381103516,74770400,APPLE
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,55.87251281738281,113013600,APPLE
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,57.35863494873047,166795600,APPLE
2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,57.276065826416016,96427600,APPLE
2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,57.14250946044922,87360000,APPLE
2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,56.911827087402344,73903200,APPLE
2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,57.13280487060547,67585200,APPLE
2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,57.40719985961914,97433600,APPLE
2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,58.40279769897461,87247200,APPLE
2019-10-22,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,58.26924133300781,82293600,APPLE
2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,59.051143646240234,75828800,APPLE
2019-10-24,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,59.14828109741211,69275200,APPLE
2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,59.876766204833984,73477200,APPLE
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,60.47655487060547,96572800,APPLE
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,59.077857971191406,142839600,APPLE
2019-10-30,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,59.07057571411133,124522000,APPLE
2019-10-31,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,60.40613555908203,139162000,APPLE
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,62.12049865722656,151125200,APPLE
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,62.52846145629883,103272000,APPLE
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,62.43861389160156,79897600,APPLE
2019-11-06,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,62.4653205871582,75864400,APPLE
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,63.18626022338867,94940400,APPLE
2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,63.359188079833984,69986400,APPLE
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,63.860897064208984,81821200,APPLE
2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,63.802459716796875,87388800,APPLE
2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,64.41378021240234,102734400,APPLE
2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,63.96808624267578,89182800,APPLE
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,64.72798156738281,100206400,APPLE
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,65.0543441772461,86703200,APPLE
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,64.8570785522461,76167200,APPLE
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,64.10202026367188,106234400,APPLE
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,63.814640045166016,121395200,APPLE
2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,63.75861740112305,65325200,APPLE
2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,64.87654876708984,84020400,APPLE
2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,64.36996459960938,105207600,APPLE
2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,65.23458862304688,65235600,APPLE
2019-11-29,66.6500015258789,67.0,66.4749984741211,66.8125,65.09086608886719,46617600,APPLE
2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,64.3382797241211,94487200,APPLE
2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,63.19112777709961,114430400,APPLE
2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,63.74887466430664,67181600,APPLE
2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,64.68413543701172,74424400,APPLE
2019-12-06,66.87000274658203,67.75,66.82499694824219,67.67749786376953,65.9335708618164,106075600,APPLE
2019-12-09,67.5,67.69999694824219,66.22750091552734,66.7300033569336,65.01050567626953,128042400,APPLE
2019-12-10,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,65.39044952392578,90420400,APPLE
2019-12-11,67.20249938964844,67.7750015258789,67.125,67.69249725341797,65.94820404052734,78756800,APPLE
2019-12-12,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,66.11624908447266,137310400,APPLE
2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,67.01497650146484,133587600,APPLE
2019-12-16,69.25,70.19750213623047,69.24500274658203,69.96499633789062,68.16213989257812,128186000,APPLE
2019-12-17,69.89250183105469,70.44249725341797,69.69999694824219,70.10250091552734,68.29611206054688,114158400,APPLE
2019-12-18,69.94999694824219,70.4749984741211,69.77999877929688,69.93499755859375,68.13291931152344,116028400,APPLE
2019-12-19,69.875,70.29499816894531,69.73750305175781,70.00499725341797,68.20111846923828,98369200,APPLE
2019-12-20,70.55750274658203,70.6624984741211,69.63999938964844,69.86000061035156,68.05985260009766,275978000,APPLE
2019-12-23,70.13249969482422,71.0625,70.09249877929688,71.0,69.17047882080078,98572000,APPLE
2019-12-24,71.17250061035156,71.22250366210938,70.7300033569336,71.06749725341797,69.23623657226562,48478800,APPLE
2019-12-26,71.20500183105469,72.49500274658203,71.17500305175781,72.47750091552734,70.60990905761719,93121200,APPLE
2019-12-27,72.77999877929688,73.49250030517578,72.02999877929688,72.44999694824219,70.5831069946289,146266000,APPLE
2019-12-30,72.36499786376953,73.17250061035156,71.30500030517578,72.87999725341797,71.00203704833984,144114400,APPLE
2019-12-31,72.48249816894531,73.41999816894531,72.37999725341797,73.4124984741211,71.52080535888672,100805600,APPLE
2020-01-02,74.05999755859375,75.1500015258789,73.79750061035156,75.0875015258789,73.15263366699219,135480400,APPLE
2020-01-03,74.2874984741211,75.1449966430664,74.125,74.35749816894531,72.44145965576172,146322800,APPLE
2020-01-06,73.44750213623047,74.98999786376953,73.1875,74.94999694824219,73.01869201660156,118387200,APPLE
2020-01-07,74.95999908447266,75.2249984741211,74.37000274658203,74.59750366210938,72.67527770996094,108872000,APPLE
2020-01-08,74.29000091552734,76.11000061035156,74.29000091552734,75.79750061035156,73.84434509277344,132079200,APPLE
2020-01-09,76.80999755859375,77.60749816894531,76.55000305175781,77.40750122070312,75.4128646850586,170108400,APPLE
2020-01-10,77.6500015258789,78.1675033569336,77.0625,77.5824966430664,75.58334350585938,140644800,APPLE
2020-01-13,77.91000366210938,79.26750183105469,77.7874984741211,79.23999786376953,77.19815063476562,121532000,APPLE
2020-01-14,79.17500305175781,79.39250183105469,78.0425033569336,78.16999816894531,76.15571594238281,161954400,APPLE
2020-01-15,77.9625015258789,78.875,77.38749694824219,77.83499908447266,75.82935333251953,121923600,APPLE
